env_step,episode_index,episode_return,episode_length,released
40027,2372,126.1016368804486,14,1
40041,2373,129.34532232158838,14,1
40055,2374,113.79072166822131,14,1
40069,2375,119.76724597835391,14,1
40083,2376,131.8736412487608,14,1
40097,2377,101.05231790896566,14,1
40111,2378,127.44856594730875,14,1
40125,2379,135.42145941201895,14,1
40139,2380,111.92036889008772,14,1
40153,2381,132.76448725490746,14,1
40167,2382,109.82085773961592,14,1
40181,2383,127.46406417841142,14,1
40195,2384,107.43787380181162,14,1
40209,2385,133.0455238341797,14,1
40223,2386,119.6591955684361,14,1
40237,2387,27.738957650827867,14,1
40251,2388,110.70425505935042,14,1
40265,2389,92.0249672576472,14,1
40279,2390,121.7993730912627,14,1
40293,2391,107.03687984980712,14,1
40307,2392,112.17047219264325,14,1
40321,2393,125.89308361931498,14,1
40335,2394,123.53726102849387,14,1
40349,2395,97.54293645406746,14,1
40363,2396,120.4319853199705,14,1
40377,2397,122.9648210588909,14,1
40391,2398,119.08148175710836,14,1
40405,2399,134.27283750016363,14,1
40419,2400,104.6397470046819,14,1
40434,2401,141.22518631671414,15,1
40448,2402,131.2887693358863,14,1
40462,2403,81.58961087788813,14,1
40476,2404,136.09417026196138,14,1
40490,2405,105.70164659175849,14,1
40504,2406,89.52478717775313,14,1
40518,2407,106.92410977113748,14,1
40532,2408,113.80032377141474,14,1
40546,2409,141.7617293447207,14,1
40560,2410,81.5503733251913,14,1
40574,2411,114.5277261258723,14,1
40588,2412,128.36048330325545,14,1
40602,2413,136.10504292643523,14,1
40616,2414,108.08349176518773,14,1
40630,2415,128.94777608447455,14,1
40644,2416,27.82636596745725,14,1
40658,2417,119.5170169919986,14,1
40672,2418,89.35949725169822,14,1
40686,2419,89.26010777824558,14,1
40700,2420,94.76794156066744,14,1
40714,2421,127.6711833119816,14,1
40728,2422,91.74644889334711,14,1
40742,2423,72.0276022453204,14,1
40756,2424,106.78789527748755,14,1
40770,2425,106.84093444254559,14,1
40784,2426,26.202207111295508,14,1
40798,2427,122.89170482131432,14,1
40812,2428,22.955875261789014,14,1
40826,2429,51.30885562728282,14,1
40840,2430,127.99869841086333,14,1
40854,2431,27.21855089328478,14,1
40868,2432,100.3260032547654,14,1
40882,2433,92.25854426921734,14,1
40896,2434,135.83293534099928,14,1
40910,2435,49.93213686676058,14,1
40924,2436,85.71654864680332,14,1
40938,2437,97.28591018881153,14,1
40952,2438,104.83849765636471,14,1
40966,2439,48.3124410323208,14,1
40980,2440,127.32798415131809,14,1
40994,2441,22.31583667353645,14,1
41008,2442,40.915682672179045,14,1
41022,2443,88.30869988289831,14,1
41036,2444,134.3259298641648,14,1
41050,2445,74.35888478190242,14,1
41064,2446,64.08817262871587,14,1
41078,2447,126.82777311957938,14,1
41092,2448,100.3244543594264,14,1
41106,2449,106.05218757723777,14,1
41120,2450,80.80183407162586,14,1
41134,2451,49.11297139003081,14,1
41148,2452,79.13828205018378,14,1
41162,2453,102.47451730928793,14,1
41176,2454,134.91113053020499,14,1
41190,2455,135.6237979902776,14,1
41204,2456,105.75776324975025,14,1
41218,2457,115.32964492933324,14,1
41232,2458,21.647272536732505,14,1
41246,2459,110.7442357134108,14,1
41260,2460,92.96880276907315,14,1
41274,2461,114.20096286088312,14,1
41288,2462,104.66060007837207,14,1
41302,2463,86.71249866597839,14,1
41316,2464,10.648854188376793,14,1
41330,2465,83.53961076471462,14,1
41344,2466,16.861876661462773,14,1
41358,2467,89.03286485351863,14,1
41372,2468,81.70020190607927,14,1
41386,2469,64.58217751897409,14,1
41400,2470,31.916112283162576,14,1
41414,2471,43.4086604180616,14,1
41428,2472,69.44751883680297,14,1
41442,2473,30.728719909876908,14,1
41456,2474,63.694431128467905,14,1
41470,2475,62.09324441099658,14,1
41484,2476,58.82358501090695,14,1
41498,2477,101.92226517408812,14,1
41512,2478,114.24689241023978,14,1
41526,2479,24.639302056886038,14,1
41540,2480,17.819879965560173,14,1
41554,2481,60.27034173819492,14,1
41568,2482,105.22269504174344,14,1
41582,2483,28.732171631372154,14,1
41596,2484,42.74139498156083,14,1
41610,2485,13.813118100313368,14,1
41624,2486,58.573343341021065,14,1
41638,2487,99.50155317490089,14,1
41652,2488,44.49448030103668,14,1
41666,2489,80.65007503187361,14,1
41680,2490,30.68944394496626,14,1
41694,2491,38.959902984324316,14,1
41708,2492,59.02192426559476,14,1
41722,2493,108.39060827157707,14,1
41736,2494,103.55566259632329,14,1
41750,2495,50.11901515448009,14,1
41764,2496,41.72811447598383,14,1
41780,2497,38.802495361787564,16,1
41794,2498,52.08632529722717,14,1
41808,2499,48.97762237423563,14,1
41822,2500,52.50750506692675,14,1
41836,2501,47.60887977026497,14,1
41850,2502,36.65393815551809,14,1
41864,2503,42.392434329546504,14,1
41878,2504,35.897307330462056,14,1
41892,2505,81.9474846463211,14,1
41906,2506,87.12523567577361,14,1
41920,2507,47.18758285217955,14,1
41934,2508,108.20973171416333,14,1
41948,2509,97.12078867369166,14,1
41963,2510,79.37375563538366,15,1
41977,2511,58.72261449146783,14,1
41991,2512,67.75204492892176,14,1
42005,2513,39.654616532519185,14,1
42019,2514,59.07428292646809,14,1
42033,2515,135.40842924213544,14,1
42047,2516,48.47543144103533,14,1
42061,2517,127.00986084860543,14,1
42075,2518,91.89259133263148,14,1
42089,2519,112.41129752076854,14,1
42103,2520,76.26387134853005,14,1
42117,2521,107.7978174681739,14,1
42131,2522,110.14536234567466,14,1
42145,2523,77.68733256735999,14,1
42159,2524,112.57650424864384,14,1
42173,2525,104.69705229313648,14,1
42187,2526,43.91174765736472,14,1
42201,2527,82.96985096979698,14,1
42215,2528,95.48109648923466,14,1
42229,2529,97.70358801974932,14,1
42243,2530,109.48097479457873,14,1
42257,2531,91.56389214525647,14,1
42271,2532,130.56419928483632,14,1
42285,2533,99.00941431542863,14,1
42299,2534,78.46683022068599,14,1
42313,2535,100.35109361480515,14,1
42327,2536,108.33021491723413,14,1
42341,2537,69.69401209042937,14,1
42355,2538,95.01075872132657,14,1
42369,2539,64.42727136136081,14,1
42383,2540,93.09863010650518,14,1
42397,2541,109.72654802293121,14,1
42411,2542,86.14371370582695,14,1
42425,2543,98.87170577172584,14,1
42439,2544,97.80821065405937,14,1
42453,2545,92.2354643598039,14,1
42467,2546,102.00535516287285,14,1
42481,2547,93.08118037120907,14,1
42495,2548,103.60567268296403,14,1
42511,2549,114.03098386654428,16,1
42525,2550,82.03068020690057,14,1
42539,2551,94.45760272784301,14,1
42553,2552,83.65080801218907,14,1
42567,2553,98.00896799555493,14,1
42585,2554,78.85032484456701,18,1
42599,2555,130.0628542821998,14,1
42613,2556,88.89011420553985,14,1
42627,2557,101.332229949611,14,1
42641,2558,119.18173979085951,14,1
42655,2559,112.5464690287745,14,1
42669,2560,101.94893537385566,14,1
42685,2561,142.52428462648038,16,1
42699,2562,98.77545788501573,14,1
42713,2563,126.99742106924778,14,1
42727,2564,110.7276990345794,14,1
42741,2565,131.89761624277767,14,1
42755,2566,105.09804423760171,14,1
42769,2567,114.12019429541066,14,1
42783,2568,113.09001229311802,14,1
42797,2569,93.84712591208775,14,1
42811,2570,65.92100919225014,14,1
42825,2571,134.62597421972694,14,1
42839,2572,123.53802493813436,14,1
42853,2573,46.41843291691568,14,1
42867,2574,89.44203361604156,14,1
42881,2575,88.95054961137257,14,1
42895,2576,106.57410718719294,14,1
42910,2577,126.11633061306442,15,1
42924,2578,64.44857223795799,14,1
42938,2579,70.09347758270606,14,1
42952,2580,122.34122253532003,14,1
42966,2581,107.99837505964582,14,1
42980,2582,84.94394932201365,14,1
42994,2583,72.88358063380818,14,1
43008,2584,133.10535996596136,14,1
43022,2585,97.81538686753737,14,1
43039,2586,96.75857729313459,17,1
43053,2587,135.12362140743727,14,1
43067,2588,98.66748529795264,14,1
43081,2589,105.32757772013426,14,1
43095,2590,101.07228663037841,14,1
43109,2591,86.97126310270868,14,1
43123,2592,119.93872896506451,14,1
43137,2593,142.81257626874026,14,1
43151,2594,100.16844276625446,14,1
43165,2595,102.58883287254916,14,1
43179,2596,119.02830585022777,14,1
43194,2597,121.30160090494421,15,1
43209,2598,97.92681581452841,15,1
43223,2599,100.98523184550675,14,1
43239,2600,85.04864943620396,16,1
43254,2601,124.55450009234958,15,1
43269,2602,102.1346686275249,15,1
43283,2603,128.45063640255933,14,1
43297,2604,123.6789670164303,14,1
43311,2605,127.0184904429217,14,1
43325,2606,113.5528469147474,14,1
43339,2607,110.30844896304498,14,1
43353,2608,102.97323185416448,14,1
43367,2609,134.08360231771513,14,1
43381,2610,124.78805450525948,14,1
43398,2611,109.02560148445977,17,1
43412,2612,112.74217910385576,14,1
43426,2613,103.54162742200178,14,1
43440,2614,98.20768865798561,14,1
43454,2615,127.59283822274566,14,1
43468,2616,101.0720715030019,14,1
43482,2617,123.21163744506622,14,1
43496,2618,108.91142365512201,14,1
43510,2619,112.53778654017196,14,1
43530,2620,31.25020525987121,20,1
43544,2621,134.37074035050125,14,1
43558,2622,104.43885936943009,14,1
43572,2623,115.02606795375927,14,1
43587,2624,99.99216757551429,15,1
43602,2625,89.16104927535024,15,1
43616,2626,41.47331939682395,14,1
43631,2627,107.65883793161309,15,1
43645,2628,87.8742334046712,14,1
43659,2629,121.22369964422121,14,1
43673,2630,92.21230725235618,14,1
43687,2631,125.21737444160958,14,1
43703,2632,69.033914633916,16,1
43717,2633,124.96956104417278,14,1
43735,2634,29.504260478675274,18,1
43749,2635,64.14149707860652,14,1
43763,2636,75.05546982444228,14,1
43777,2637,111.36509132559735,14,1
43791,2638,104.72724617667977,14,1
43805,2639,127.45853765833907,14,1
43820,2640,105.70865973555829,15,1
43834,2641,121.04822108764601,14,1
43848,2642,102.88284361566951,14,1
43862,2643,129.56035264247348,14,1
43876,2644,122.95567188081334,14,1
43890,2645,102.46608839112399,14,1
43904,2646,125.89546254955445,14,1
43919,2647,131.13108980562512,15,1
43933,2648,103.83406712221714,14,1
43950,2649,69.58488162704288,17,1
43964,2650,52.047745425683736,14,1
43978,2651,135.50809695983477,14,1
43992,2652,128.97410749432692,14,1
44006,2653,95.65119689480767,14,1
44023,2654,83.99331568493598,17,1
44037,2655,126.48132319016484,14,1
44051,2656,82.10821492422076,14,1
44065,2657,117.79928714921643,14,1
44082,2658,82.48705504956766,17,1
44098,2659,72.74013423495367,16,1
44112,2660,131.58610282145935,14,1
44128,2661,45.5569888267751,16,1
44142,2662,96.38269474373924,14,1
44157,2663,114.19284535417297,15,1
44175,2664,84.56386520961681,18,1
44192,2665,108.20608482620125,17,1
44206,2666,102.93884322432157,14,1
44220,2667,80.93257143129327,14,1
44234,2668,133.2639122735498,14,1
44248,2669,134.71746741850677,14,1
44262,2670,77.49644124754812,14,1
44276,2671,108.49573815470858,14,1
44290,2672,104.83734116179967,14,1
44304,2673,90.26438822054527,14,1
44318,2674,87.76837749013607,14,1
44332,2675,125.94255660625483,14,1
44347,2676,125.74112270369497,15,1
44361,2677,82.825068659033,14,1
44378,2678,112.5938083596054,17,1
44392,2679,132.37372756644987,14,1
44406,2680,111.84955341271026,14,1
44420,2681,143.50537034511495,14,1
44434,2682,128.70492938657551,14,1
44448,2683,70.55761914600475,14,1
44462,2684,141.89400133087227,14,1
44476,2685,132.4197087588642,14,1
44490,2686,119.94383066087045,14,1
44504,2687,96.26612708826684,14,1
44519,2688,133.86519130994282,15,1
44533,2689,124.53132464643846,14,1
44547,2690,134.81294650913767,14,1
44566,2691,18.439914694230588,19,1
44580,2692,79.3575657375976,14,1
44594,2693,131.84831077945697,14,1
44609,2694,110.35265475088994,15,1
44623,2695,120.32305554855479,14,1
44637,2696,132.50024719765278,14,1
44651,2697,127.99540612651822,14,1
44667,2698,108.49853242593817,16,1
44681,2699,142.08487432816293,14,1
44695,2700,129.72540050084177,14,1
44709,2701,129.26138547758933,14,1
44723,2702,133.31571590582976,14,1
44738,2703,132.18787388218487,15,1
44752,2704,126.02060658841941,14,1
44766,2705,113.37000909305894,14,1
44783,2706,58.20635751427739,17,1
44797,2707,132.8389561088385,14,1
44814,2708,141.97080957516252,17,1
44828,2709,129.4837718257044,14,1
44842,2710,143.3259396170617,14,1
44856,2711,91.75894633345062,14,1
44870,2712,105.17772296870048,14,1
44884,2713,120.39051645623209,14,1
44898,2714,122.5285247623854,14,1
44913,2715,124.1144861983069,15,1
44953,2716,-20.807730644194883,40,0
44967,2717,107.78730921824132,14,1
44981,2718,89.95520242778447,14,1
44995,2719,127.35121924873222,14,1
45009,2720,121.47133958847074,14,1
45023,2721,100.793916986174,14,1
45037,2722,104.28529445556477,14,1
45051,2723,113.90969498794887,14,1
45065,2724,132.80712754444176,14,1
45079,2725,132.0287117712134,14,1
45093,2726,142.2767118527235,14,1
45109,2727,120.90825996533893,16,1
45123,2728,112.02223930597557,14,1
45137,2729,103.99988811126089,14,1
45151,2730,91.5198814870568,14,1
45165,2731,133.43742902989615,14,1
45179,2732,56.64022799054145,14,1
45193,2733,107.86225311597096,14,1
45207,2734,143.45285910285745,14,1
45221,2735,135.13469977120383,14,1
45235,2736,66.372453147791,14,1
45249,2737,142.95942403523335,14,1
45263,2738,124.67616884297449,14,1
45277,2739,143.0008867483769,14,1
45291,2740,58.682722120437816,14,1
45305,2741,126.93957327335998,14,1
45319,2742,124.26170382163296,14,1
45334,2743,102.44674274858181,15,1
45348,2744,104.33570963795829,14,1
45362,2745,130.87082826227012,14,1
45376,2746,131.22678696261448,14,1
45390,2747,127.9893957264971,14,1
45404,2748,78.64189627412145,14,1
45418,2749,141.38985169588852,14,1
45432,2750,103.64092460701875,14,1
45449,2751,95.46503219953522,17,1
45476,2752,1.3862686637665336,27,1
45490,2753,49.62125956220388,14,1
45504,2754,127.12261278728022,14,1
45518,2755,126.35864011865482,14,1
45532,2756,119.77764863386435,14,1
45556,2757,58.59584167476579,24,1
45570,2758,45.77623741788321,14,1
45584,2759,88.56343181216381,14,1
45598,2760,98.09619979920312,14,1
45612,2761,133.30394364850844,14,1
45626,2762,130.46304016657993,14,1
45640,2763,107.32870533264114,14,1
45654,2764,125.86660755526421,14,1
45668,2765,128.89363248871393,14,1
45682,2766,105.11388719040023,14,1
45698,2767,42.18500485541261,16,1
45712,2768,140.48123957071778,14,1
45726,2769,131.53862341721108,14,1
45740,2770,110.70718851927208,14,1
45755,2771,122.45569110159418,15,1
45769,2772,94.33088343371932,14,1
45783,2773,113.92491513306602,14,1
45797,2774,119.92163870599268,14,1
45811,2775,108.82980675342276,14,1
45825,2776,123.72332522387539,14,1
45839,2777,100.1524076877141,14,1
45853,2778,130.7020484991572,14,1
45867,2779,103.25254180176566,14,1
45881,2780,107.15966907263241,14,1
45895,2781,66.12097591325582,14,1
45909,2782,125.70274158911256,14,1
45923,2783,94.95426768140241,14,1
45937,2784,131.5998797780455,14,1
45951,2785,99.58319274373906,14,1
45965,2786,118.98447179842928,14,1
45979,2787,144.2898994316473,14,1
45993,2788,106.37226320341124,14,1
46008,2789,114.20106934591195,15,1
46022,2790,119.15885151140667,14,1
46036,2791,129.08480486125396,14,1
46054,2792,102.51984714739747,18,1
46068,2793,128.666899160653,14,1
46083,2794,48.02774703006665,15,1
46100,2795,57.83414514232707,17,1
46114,2796,110.25613198503855,14,1
46129,2797,28.93905539007371,15,1
46143,2798,128.93118756548913,14,1
46157,2799,134.06183367994336,14,1
46171,2800,141.26426428824797,14,1
46185,2801,115.7068678175978,14,1
46199,2802,134.03774150300964,14,1
46213,2803,120.98387625179177,14,1
46228,2804,120.64113329646186,15,1
46242,2805,96.0091074937557,14,1
46256,2806,100.46831634080094,14,1
46270,2807,135.59182199890458,14,1
46284,2808,75.92157704158387,14,1
46298,2809,124.42489335305979,14,1
46312,2810,125.25619363491768,14,1
46326,2811,129.9081227563811,14,1
46340,2812,124.21531185354792,14,1
46354,2813,131.66396692173274,14,1
46368,2814,133.55365974538955,14,1
46382,2815,58.3000182812945,14,1
46396,2816,30.931178396165095,14,1
46410,2817,113.77795553339193,14,1
46424,2818,121.41357845362657,14,1
46438,2819,112.0923568908696,14,1
46452,2820,132.5828763910421,14,1
46466,2821,119.31147026311602,14,1
46480,2822,123.18223362215444,14,1
46500,2823,109.38967770554947,20,1
46514,2824,121.72745540759948,14,1
46528,2825,135.6861505931883,14,1
46542,2826,125.41172751911337,14,1
46556,2827,128.09590597508623,14,1
46570,2828,143.44658760293365,14,1
46584,2829,131.71577339585403,14,1
46599,2830,108.38869657334158,15,1
46613,2831,37.27211458227493,14,1
46627,2832,108.23650064474253,14,1
46641,2833,86.18889430348118,14,1
46655,2834,109.38609205810009,14,1
46669,2835,124.94009032299152,14,1
46683,2836,107.78354438517891,14,1
46697,2837,126.35638787970056,14,1
46711,2838,59.209760620082534,14,1
46725,2839,90.40774798576668,14,1
46739,2840,120.4926722595588,14,1
46753,2841,48.77626460799351,14,1
46767,2842,97.43061433346251,14,1
46781,2843,119.59236142063675,14,1
46795,2844,113.78730876028304,14,1
46809,2845,122.80763831610898,14,1
46823,2846,143.33821491845887,14,1
46837,2847,127.3670831998102,14,1
46851,2848,129.55908984926984,14,1
46865,2849,119.5688828735719,14,1
46881,2850,75.49035690923775,16,1
46898,2851,25.670722504334144,17,1
46912,2852,142.27007068866845,14,1
46926,2853,108.6592085384967,14,1
46940,2854,106.04246224039544,14,1
46954,2855,107.8614644771252,14,1
46968,2856,94.01552793167362,14,1
46982,2857,134.5739236050708,14,1
46997,2858,64.86313825871211,15,1
47011,2859,96.26753606051031,14,1
47025,2860,127.93893290980435,14,1
47039,2861,114.90257938885382,14,1
47059,2862,11.765857096079063,20,1
47073,2863,105.53904732012265,14,1
47093,2864,28.88129673589889,20,1
47108,2865,110.82399964069998,15,1
47125,2866,53.27573533583849,17,1
47139,2867,129.32767131184096,14,1
47153,2868,118.31005555913474,14,1
47167,2869,130.6871609486407,14,1
47186,2870,13.637473004096151,19,1
47208,2871,127.63926328865183,22,1
47223,2872,63.074063968302575,15,1
47237,2873,54.255760050435306,14,1
47251,2874,84.20873721593694,14,1
47265,2875,95.10260593655295,14,1
47282,2876,39.80691037651104,17,1
47322,2877,-20.739393702287895,40,0
47339,2878,-4.220242855483007,17,1
47353,2879,130.09098742578885,14,1
47367,2880,141.63146230901702,14,1
47381,2881,73.7307567641695,14,1
47395,2882,108.98998283651564,14,1
47418,2883,16.75137435740697,23,1
47432,2884,110.44522103942879,14,1
47448,2885,130.40815837931575,16,1
47462,2886,123.75859387096787,14,1
47478,2887,-2.333033346309034,16,1
47499,2888,119.4679342791764,21,1
47513,2889,112.97997587004717,14,1
47527,2890,120.52968401053943,14,1
47549,2891,123.49224941629883,22,1
47563,2892,131.90564531740245,14,1
47603,2893,-20.959064273602433,40,0
47643,2894,-20.832802146471877,40,0
47659,2895,8.577657150799304,16,1
47673,2896,97.98422316378416,14,1
47687,2897,113.37614717397406,14,1
47705,2898,107.11313759400267,18,1
47745,2899,-21.540586138954833,40,0
47761,2900,121.78557119108902,16,1
47775,2901,127.9410412329738,14,1
47815,2902,-20.76056863495642,40,0
47855,2903,-20.8930724409989,40,0
47895,2904,-21.036034869371882,40,0
47933,2905,11.256930218630218,38,1
47947,2906,135.02676557416618,14,1
47961,2907,107.37524549185774,14,1
47975,2908,0.09387065986292209,14,1
47989,2909,109.52392310969682,14,1
48005,2910,-1.2974676470898256,16,1
48019,2911,5.444230446213898,14,1
48033,2912,120.87532709518926,14,1
48047,2913,134.66815848054722,14,1
48061,2914,49.183939881269055,14,1
48101,2915,-21.306531536754076,40,0
48115,2916,133.12937780626368,14,1
48129,2917,103.65502635516836,14,1
48143,2918,133.15739428144335,14,1
48182,2919,11.359264247737013,39,1
48198,2920,70.8765635690585,16,1
48212,2921,94.4790733116,14,1
48228,2922,33.685748613524424,16,1
48242,2923,95.41905345496744,14,1
48256,2924,119.92600187643633,14,1
48273,2925,130.46830655201202,17,1
48289,2926,108.87922264936631,16,1
48303,2927,101.23144137541357,14,1
48317,2928,142.42665906179528,14,1
48331,2929,143.33601467576517,14,1
48345,2930,128.2499166181194,14,1
48371,2931,17.372746185773597,26,1
48385,2932,85.76909140615207,14,1
48425,2933,-21.111798319036996,40,0
48439,2934,3.1006128203867402,14,1
48453,2935,22.044669912980474,14,1
48467,2936,112.52961563376707,14,1
48481,2937,126.43195676237019,14,1
48521,2938,-21.393359132064635,40,0
48535,2939,103.77656182071303,14,1
48551,2940,33.91307839101982,16,1
48565,2941,18.845853319403417,14,1
48579,2942,92.27453677693047,14,1
48593,2943,127.15074343079877,14,1
48609,2944,81.75015435865106,16,1
48623,2945,127.63589330422415,14,1
48637,2946,99.51366341864606,14,1
48667,2947,8.113487441538876,30,1
48681,2948,109.10404027491593,14,1
48696,2949,35.183998255378185,15,1
48710,2950,125.6877515415355,14,1
48724,2951,2.3373017137311694,14,1
48738,2952,64.854484516691,14,1
48752,2953,122.91102463015152,14,1
48766,2954,134.8160336510557,14,1
48780,2955,3.004224607912068,14,1
48794,2956,92.2534766811989,14,1
48808,2957,133.0511886221922,14,1
48822,2958,34.8102063457753,14,1
48836,2959,133.31529350761568,14,1
48850,2960,5.73708102144891,14,1
48865,2961,-3.9858390020977565,15,1
48879,2962,126.81742406376269,14,1
48893,2963,118.26477723407113,14,1
48907,2964,123.03204210753087,14,1
48921,2965,108.38930442788529,14,1
48935,2966,131.47370843220807,14,1
48949,2967,134.95052556270105,14,1
48963,2968,110.44633881806183,14,1
48977,2969,94.7222471531821,14,1
48991,2970,126.62121421218299,14,1
49005,2971,99.36408933820178,14,1
49019,2972,133.56404879412918,14,1
49033,2973,109.83818801477739,14,1
49049,2974,17.83719881752292,16,1
49068,2975,66.79264874248625,19,1
49082,2976,115.62897971583095,14,1
49096,2977,126.48909340066857,14,1
49110,2978,129.38753432671717,14,1
49125,2979,133.04826609600116,15,1
49139,2980,102.23324055528532,14,1
49153,2981,66.25240460917803,14,1
49167,2982,134.62228550299616,14,1
49181,2983,130.84384179901116,14,1
49195,2984,104.92847742369956,14,1
49211,2985,96.6971755894848,16,1
49227,2986,142.71432252585123,16,1
49267,2987,-21.038245204225753,40,0
49287,2988,78.78774014671205,20,1
49301,2989,133.79697724652664,14,1
49315,2990,97.62018673648167,14,1
49329,2991,92.80730591026285,14,1
49343,2992,114.6595863549236,14,1
49361,2993,87.97247838636525,18,1
49401,2994,-21.360825572742854,40,0
49417,2995,121.53174507994645,16,1
49431,2996,112.3841681290397,14,1
49445,2997,134.0087609960411,14,1
49459,2998,127.94493222465375,14,1
49473,2999,69.91704887142346,14,1
49487,3000,134.90828805897092,14,1
49501,3001,135.58452761321928,14,1
49515,3002,92.52359418415652,14,1
49529,3003,93.5519043740057,14,1
49543,3004,122.3879799142992,14,1
49557,3005,87.80288415701261,14,1
49572,3006,51.93913901935426,15,1
49586,3007,122.95037752170776,14,1
49600,3008,135.0292953409326,14,1
49614,3009,136.04266995959586,14,1
49628,3010,130.81440520787007,14,1
49642,3011,113.09748541918671,14,1
49656,3012,134.81904091855301,14,1
49670,3013,107.90054883224605,14,1
49684,3014,141.22771122252504,14,1
49724,3015,-21.002426140134205,40,0
49738,3016,128.13041425857458,14,1
49752,3017,142.872342586637,14,1
49766,3018,127.92543409224334,14,1
49780,3019,132.2766504241724,14,1
49794,3020,131.44479544092678,14,1
49808,3021,123.62528486612587,14,1
49822,3022,131.007455417847,14,1
49836,3023,135.56118936295974,14,1
49850,3024,133.09909107508398,14,1
49869,3025,103.17319691224442,19,1
49883,3026,91.96290277144632,14,1
49897,3027,132.12721980808226,14,1
49911,3028,92.45521374477126,14,1
49925,3029,128.18798208085022,14,1
49939,3030,127.70036966363052,14,1
49953,3031,131.69454423297861,14,1
49967,3032,94.70244058809827,14,1
49981,3033,110.85537673493191,14,1
49995,3034,121.48151576505794,14,1
50009,3035,112.6251416784624,14,1
50023,3036,127.24615722239903,14,1
50037,3037,129.42087855195433,14,1
50051,3038,131.75976022151343,14,1
50065,3039,131.76532414359818,14,1
50079,3040,123.0511714509306,14,1
50093,3041,102.9258922427487,14,1
50107,3042,142.59228961526725,14,1
50122,3043,47.00300398291959,15,1
50136,3044,120.90006910508365,14,1
50156,3045,36.518940251917336,20,1
50175,3046,94.7931330604298,19,1
50189,3047,101.45580701182205,14,1
50217,3048,33.33091639904838,28,1
50231,3049,112.65588727807855,14,1
50245,3050,130.0989297828957,14,1
50259,3051,126.68895680257059,14,1
50273,3052,128.3670168855946,14,1
50287,3053,51.35831065579156,14,1
50301,3054,114.20762064015938,14,1
50315,3055,88.03195719058849,14,1
50329,3056,123.00886475525256,14,1
50343,3057,121.00890181934534,14,1
50357,3058,111.78258183531555,14,1
50371,3059,84.93779073871805,14,1
50385,3060,113.69739611078329,14,1
50399,3061,127.70433076712719,14,1
50413,3062,142.6770192565686,14,1
50427,3063,121.61167207875495,14,1
50441,3064,97.91470286017277,14,1
50455,3065,129.49520418374053,14,1
50469,3066,106.62556241977104,14,1
50483,3067,127.26885051254787,14,1
50502,3068,12.021747443159892,19,1
50516,3069,106.4671658649885,14,1
50530,3070,122.17894599638853,14,1
50544,3071,143.607356523615,14,1
50558,3072,134.7761892118965,14,1
50572,3073,114.33850515948694,14,1
50586,3074,141.7526361472652,14,1
50600,3075,130.2247542594007,14,1
50614,3076,65.97289345151773,14,1
50628,3077,114.56837238775212,14,1
50642,3078,120.62664181252318,14,1
50656,3079,139.41345919949967,14,1
50670,3080,113.11603595549933,14,1
50684,3081,134.87636652476613,14,1
50698,3082,122.11659865126711,14,1
50712,3083,136.1130307836949,14,1
50733,3084,12.044165936411352,21,1
50747,3085,127.72400801325928,14,1
50761,3086,91.79915299027567,14,1
50775,3087,141.6504613505538,14,1
50808,3088,77.63754386698989,33,1
50822,3089,80.69772956088205,14,1
50837,3090,127.34063620284726,15,1
50851,3091,135.63659764432595,14,1
50865,3092,107.11495271956419,14,1
50879,3093,84.6440584258568,14,1
50893,3094,104.47001766570274,14,1
50907,3095,125.46174425586916,14,1
50921,3096,94.68938928683515,14,1
50938,3097,120.17848391978926,17,1
50952,3098,67.93358278580654,14,1
50966,3099,144.58170307659336,14,1
50980,3100,99.24004253003703,14,1
51006,3101,8.46520744728715,26,1
51020,3102,119.60822630224362,14,1
51034,3103,124.78631135691468,14,1
51051,3104,101.10155335204787,17,1
51065,3105,84.85382245534778,14,1
51079,3106,134.25577345117637,14,1
51116,3107,5.3220603008172525,37,1
51130,3108,122.80414221081729,14,1
51144,3109,129.32892308531626,14,1
51158,3110,127.29332336956999,14,1
51172,3111,124.22205429256955,14,1
51186,3112,131.24255078196592,14,1
51200,3113,132.34338916606868,14,1
51214,3114,122.17804481815863,14,1
51228,3115,86.88930899069723,14,1
51242,3116,131.35739252156344,14,1
51256,3117,122.06648959836811,14,1
51281,3118,98.1875443107891,25,1
51295,3119,109.27169810912704,14,1
51309,3120,131.14050693153712,14,1
51323,3121,141.10127362500623,14,1
51337,3122,133.93217987802703,14,1
51351,3123,142.99170930860234,14,1
51365,3124,104.56769828894926,14,1
51379,3125,82.68113193927144,14,1
51393,3126,10.83235339511751,14,1
51407,3127,126.35414295481564,14,1
51421,3128,132.64194481916772,14,1
51435,3129,133.87702484393412,14,1
51449,3130,132.8733327248796,14,1
51463,3131,98.65152734142659,14,1
51477,3132,99.63144266225517,14,1
51491,3133,65.1278062415604,14,1
51511,3134,12.354892784338832,20,1
51525,3135,102.43436702553586,14,1
51544,3136,95.60996984248126,19,1
51558,3137,133.75978873305516,14,1
51572,3138,140.39125919989672,14,1
51586,3139,94.711497347324,14,1
51600,3140,126.18132559939265,14,1
51614,3141,128.43708295597955,14,1
51628,3142,134.5307870673457,14,1
51642,3143,129.1803085472777,14,1
51656,3144,129.72465006333468,14,1
51670,3145,133.99514927382234,14,1
51684,3146,132.92424664691285,14,1
